Trial_ID,Start_X,Start_Y,End_X,End_Y,Target_R,Distance_Euclidean,Timestamp_ms,Mouse_X,Mouse_Y
57,409,218,521,539,15,339.98,154,382,228
57,409,218,521,539,15,339.98,163,370,236
57,409,218,521,539,15,339.98,173,359,243
57,409,218,521,539,15,339.98,183,347,250
57,409,218,521,539,15,339.98,194,337,258
57,409,218,521,539,15,339.98,204,327,265
57,409,218,521,539,15,339.98,213,319,273
57,409,218,521,539,15,339.98,224,311,280
57,409,218,521,539,15,339.98,233,304,288
57,409,218,521,539,15,339.98,244,299,295
57,409,218,521,539,15,339.98,255,297,303
57,409,218,521,539,15,339.98,265,296,307
57,409,218,521,539,15,339.98,275,296,312
57,409,218,521,539,15,339.98,285,297,318
57,409,218,521,539,15,339.98,295,299,323
57,409,218,521,539,15,339.98,305,302,328
57,409,218,521,539,15,339.98,315,307,334
57,409,218,521,539,15,339.98,325,318,345
57,409,218,521,539,15,339.98,336,330,354
57,409,218,521,539,15,339.98,345,344,365
57,409,218,521,539,15,339.98,355,360,375
57,409,218,521,539,15,339.98,365,378,389
57,409,218,521,539,15,339.98,375,402,405
57,409,218,521,539,15,339.98,386,427,421
57,409,218,521,539,15,339.98,396,450,436
57,409,218,521,539,15,339.98,407,469,449
57,409,218,521,539,15,339.98,417,485,461
57,409,218,521,539,15,339.98,427,493,469
57,409,218,521,539,15,339.98,438,498,475
57,409,218,521,539,15,339.98,447,501,482
57,409,218,521,539,15,339.98,457,504,489
57,409,218,521,539,15,339.98,467,506,493
57,409,218,521,539,15,339.98,477,507,496
57,409,218,521,539,15,339.98,488,507,500
57,409,218,521,539,15,339.98,498,508,503
57,409,218,521,539,15,339.98,508,509,504
57,409,218,521,539,15,339.98,518,509,507
57,409,218,521,539,15,339.98,528,510,510
57,409,218,521,539,15,339.98,538,510,512
57,409,218,521,539,15,339.98,547,511,514
57,409,218,521,539,15,339.98,559,511,517
57,409,218,521,539,15,339.98,569,511,519
57,409,218,521,539,15,339.98,581,510,522
57,409,218,521,539,15,339.98,591,510,523
57,409,218,521,539,15,339.98,602,510,524
57,409,218,521,539,15,339.98,626,510,525
57,409,218,521,539,15,339.98,641,510,525
57,409,218,521,539,15,339.98,657,510,525
57,409,218,521,539,15,339.98,672,511,526
57,409,218,521,539,15,339.98,683,511,526
57,409,218,521,539,15,339.98,699,512,526
57,409,218,521,539,15,339.98,719,512,527
57,409,218,521,539,15,339.98,734,513,527
57,409,218,521,539,15,339.98,747,513,527
57,409,218,521,539,15,339.98,761,514,527
57,409,218,521,539,15,339.98,777,514,528
57,409,218,521,539,15,339.98,797,514,528
57,409,218,521,539,15,339.98,807,515,529
57,409,218,521,539,15,339.98,819,515,529
57,409,218,521,539,15,339.98,833,515,529
57,409,218,521,539,15,339.98,844,516,529
57,409,218,521,539,15,339.98,854,517,530
57,409,218,521,539,15,339.98,858,517,530
58,386,487,234,280,15,256.81,0,390,484
58,386,487,234,280,15,256.81,16,390,484
58,386,487,234,280,15,256.81,32,390,484
58,386,487,234,280,15,256.81,46,390,484
58,386,487,234,280,15,256.81,62,390,484
58,386,487,234,280,15,256.81,77,390,484
58,386,487,234,280,15,256.81,92,390,484
58,386,487,234,280,15,256.81,107,390,484
58,386,487,234,280,15,256.81,117,390,482
58,386,487,234,280,15,256.81,132,389,482
58,386,487,234,280,15,256.81,143,389,479
58,386,487,234,280,15,256.81,154,390,477
58,386,487,234,280,15,256.81,163,392,473
58,386,487,234,280,15,256.81,173,394,471
58,386,487,234,280,15,256.81,184,398,465
58,386,487,234,280,15,256.81,194,403,460
58,386,487,234,280,15,256.81,204,407,452
58,386,487,234,280,15,256.81,214,411,442
58,386,487,234,280,15,256.81,224,414,429
58,386,487,234,280,15,256.81,234,417,412
58,386,487,234,280,15,256.81,244,417,399
58,386,487,234,280,15,256.81,254,415,387
58,386,487,234,280,15,256.81,264,413,378
58,386,487,234,280,15,256.81,274,409,370
58,386,487,234,280,15,256.81,285,404,361
58,386,487,234,280,15,256.81,294,398,354
58,386,487,234,280,15,256.81,304,391,347
58,386,487,234,280,15,256.81,315,380,338
58,386,487,234,280,15,256.81,326,370,331
58,386,487,234,280,15,256.81,336,358,324
58,386,487,234,280,15,256.81,346,345,316
58,386,487,234,280,15,256.81,357,329,308
58,386,487,234,280,15,256.81,368,311,299
58,386,487,234,280,15,256.81,378,298,292
58,386,487,234,280,15,256.81,388,287,286
58,386,487,234,280,15,256.81,398,281,282
58,386,487,234,280,15,256.81,408,278,281
58,386,487,234,280,15,256.81,418,277,280
58,386,487,234,280,15,256.81,432,277,280
58,386,487,234,280,15,256.81,448,276,280
58,386,487,234,280,15,256.81,464,276,279
58,386,487,234,280,15,256.81,474,275,279
58,386,487,234,280,15,256.81,484,273,278
58,386,487,234,280,15,256.81,494,268,277
58,386,487,234,280,15,256.81,505,264,276
58,386,487,234,280,15,256.81,515,260,275
58,386,487,234,280,15,256.81,525,256,274
58,386,487,234,280,15,256.81,537,254,274
58,386,487,234,280,15,256.81,549,254,273
58,386,487,234,280,15,256.81,572,253,273
58,386,487,234,280,15,256.81,589,253,273
58,386,487,234,280,15,256.81,605,253,273
58,386,487,234,280,15,256.81,621,253,273
58,386,487,234,280,15,256.81,636,253,273
58,386,487,234,280,15,256.81,650,252,273
58,386,487,234,280,15,256.81,664,250,274
58,386,487,234,280,15,256.81,683,250,274
58,386,487,234,280,15,256.81,698,249,274
58,386,487,234,280,15,256.81,714,249,274
58,386,487,234,280,15,256.81,729,249,274
58,386,487,234,280,15,256.81,745,249,274
58,386,487,234,280,15,256.81,757,248,275
58,386,487,234,280,15,256.81,772,246,275
58,386,487,234,280,15,256.81,786,246,276
58,386,487,234,280,15,256.81,799,245,276
58,386,487,234,280,15,256.81,822,245,277
58,386,487,234,280,15,256.81,837,244,277
58,386,487,234,280,15,256.81,852,244,277
58,386,487,234,280,15,256.81,867,244,277
58,386,487,234,280,15,256.81,882,244,277
58,386,487,234,280,15,256.81,888,244,277
59,672,261,398,453,15,334.57,0,668,263
59,672,261,398,453,15,334.57,18,668,263
59,672,261,398,453,15,334.57,33,668,263
59,672,261,398,453,15,334.57,49,668,263
59,672,261,398,453,15,334.57,64,668,263
59,672,261,398,453,15,334.57,79,668,263
59,672,261,398,453,15,334.57,92,667,264
59,672,261,398,453,15,334.57,103,666,266
59,672,261,398,453,15,334.57,112,664,268
59,672,261,398,453,15,334.57,123,661,271
59,672,261,398,453,15,334.57,133,657,275
59,672,261,398,453,15,334.57,143,649,284
59,672,261,398,453,15,334.57,153,638,296
59,672,261,398,453,15,334.57,163,622,310
59,672,261,398,453,15,334.57,174,605,325
59,672,261,398,453,15,334.57,183,582,342
59,672,261,398,453,15,334.57,193,558,358
59,672,261,398,453,15,334.57,203,539,375
59,672,261,398,453,15,334.57,213,525,388
59,672,261,398,453,15,334.57,225,515,401
59,672,261,398,453,15,334.57,235,509,410
59,672,261,398,453,15,334.57,245,505,420
59,672,261,398,453,15,334.57,255,501,430
59,672,261,398,453,15,334.57,265,498,439
59,672,261,398,453,15,334.57,275,496,446
59,672,261,398,453,15,334.57,285,494,450
59,672,261,398,453,15,334.57,295,493,454
59,672,261,398,453,15,334.57,305,491,456
59,672,261,398,453,15,334.57,316,489,459
59,672,261,398,453,15,334.57,326,487,461
59,672,261,398,453,15,334.57,337,485,463
59,672,261,398,453,15,334.57,347,482,464
59,672,261,398,453,15,334.57,357,479,467
59,672,261,398,453,15,334.57,367,478,467
59,672,261,398,453,15,334.57,377,476,468
59,672,261,398,453,15,334.57,391,475,469
59,672,261,398,453,15,334.57,403,474,469
59,672,261,398,453,15,334.57,413,472,469
59,672,261,398,453,15,334.57,425,468,469
59,672,261,398,453,15,334.57,437,463,469
59,672,261,398,453,15,334.57,446,457,469
59,672,261,398,453,15,334.57,457,450,469
59,672,261,398,453,15,334.57,467,443,469
59,672,261,398,453,15,334.57,477,437,467
59,672,261,398,453,15,334.57,487,430,466
59,672,261,398,453,15,334.57,497,425,465
59,672,261,398,453,15,334.57,507,421,464
59,672,261,398,453,15,334.57,518,419,464
59,672,261,398,453,15,334.57,531,417,464
59,672,261,398,453,15,334.57,541,417,463
59,672,261,398,453,15,334.57,553,416,463
59,672,261,398,453,15,334.57,563,415,463
59,672,261,398,453,15,334.57,573,414,463
59,672,261,398,453,15,334.57,583,412,461
59,672,261,398,453,15,334.57,593,410,460
59,672,261,398,453,15,334.57,603,407,459
59,672,261,398,453,15,334.57,614,406,457
59,672,261,398,453,15,334.57,626,405,457
59,672,261,398,453,15,334.57,637,404,456
59,672,261,398,453,15,334.57,651,403,456
59,672,261,398,453,15,334.57,665,402,455
59,672,261,398,453,15,334.57,675,400,454
59,672,261,398,453,15,334.57,685,399,453
59,672,261,398,453,15,334.57,702,398,453
59,672,261,398,453,15,334.57,718,398,452
59,672,261,398,453,15,334.57,734,398,452
59,672,261,398,453,15,334.57,749,397,452
59,672,261,398,453,15,334.57,764,397,452
59,672,261,398,453,15,334.57,779,397,452
59,672,261,398,453,15,334.57,794,397,452
59,672,261,398,453,15,334.57,810,397,452
59,672,261,398,453,15,334.57,825,397,452
59,672,261,398,453,15,334.57,837,397,452
60,494,141,220,281,15,307.69,0,497,140
60,494,141,220,281,15,307.69,18,497,141
60,494,141,220,281,15,307.69,33,497,142
60,494,141,220,281,15,307.69,50,497,142
60,494,141,220,281,15,307.69,65,497,142
60,494,141,220,281,15,307.69,80,497,142
60,494,141,220,281,15,307.69,90,498,143
60,494,141,220,281,15,307.69,101,499,144
60,494,141,220,281,15,307.69,114,500,144
60,494,141,220,281,15,307.69,126,500,144
60,494,141,220,281,15,307.69,136,499,145
60,494,141,220,281,15,307.69,145,498,148
60,494,141,220,281,15,307.69,155,496,155
60,494,141,220,281,15,307.69,166,493,169
60,494,141,220,281,15,307.69,176,489,182
60,494,141,220,281,15,307.69,186,483,195
60,494,141,220,281,15,307.69,196,477,205
60,494,141,220,281,15,307.69,208,469,216
60,494,141,220,281,15,307.69,217,464,225
60,494,141,220,281,15,307.69,227,458,231
60,494,141,220,281,15,307.69,237,454,235
60,494,141,220,281,15,307.69,248,450,239
60,494,141,220,281,15,307.69,257,444,243
60,494,141,220,281,15,307.69,268,436,246
60,494,141,220,281,15,307.69,277,425,250
60,494,141,220,281,15,307.69,287,413,254
60,494,141,220,281,15,307.69,298,397,258
60,494,141,220,281,15,307.69,310,379,263
60,494,141,220,281,15,307.69,319,364,267
60,494,141,220,281,15,307.69,330,352,271
60,494,141,220,281,15,307.69,340,343,275
60,494,141,220,281,15,307.69,349,337,278
60,494,141,220,281,15,307.69,360,332,281
60,494,141,220,281,15,307.69,369,326,285
60,494,141,220,281,15,307.69,380,320,289
60,494,141,220,281,15,307.69,389,312,294
60,494,141,220,281,15,307.69,400,303,298
60,494,141,220,281,15,307.69,410,292,302
60,494,141,220,281,15,307.69,420,284,305
60,494,141,220,281,15,307.69,431,278,305
60,494,141,220,281,15,307.69,441,274,306
60,494,141,220,281,15,307.69,451,270,306
60,494,141,220,281,15,307.69,463,268,305
60,494,141,220,281,15,307.69,476,266,305
60,494,141,220,281,15,307.69,485,265,304
60,494,141,220,281,15,307.69,498,264,304
60,494,141,220,281,15,307.69,509,262,303
60,494,141,220,281,15,307.69,519,259,301
60,494,141,220,281,15,307.69,530,256,299
60,494,141,220,281,15,307.69,540,250,296
60,494,141,220,281,15,307.69,549,245,293
60,494,141,220,281,15,307.69,559,240,290
60,494,141,220,281,15,307.69,570,235,287
60,494,141,220,281,15,307.69,582,232,285
60,494,141,220,281,15,307.69,592,231,284
60,494,141,220,281,15,307.69,605,231,284
60,494,141,220,281,15,307.69,615,231,283
60,494,141,220,281,15,307.69,627,230,282
60,494,141,220,281,15,307.69,637,230,281
60,494,141,220,281,15,307.69,648,230,280
60,494,141,220,281,15,307.69,659,230,279
60,494,141,220,281,15,307.69,669,230,278
60,494,141,220,281,15,307.69,683,230,275
60,494,141,220,281,15,307.69,700,229,275
60,494,141,220,281,15,307.69,716,229,275
60,494,141,220,281,15,307.69,731,229,274
60,494,141,220,281,15,307.69,746,229,274
60,494,141,220,281,15,307.69,762,229,274
60,494,141,220,281,15,307.69,777,229,274
60,494,141,220,281,15,307.69,782,229,274
61,288,255,729,406,15,466.14,1,289,261
61,288,255,729,406,15,466.14,24,289,261
61,288,255,729,406,15,466.14,40,289,261
61,288,255,729,406,15,466.14,56,289,261
61,288,255,729,406,15,466.14,72,289,261
61,288,255,729,406,15,466.14,87,289,261
61,288,255,729,406,15,466.14,97,291,260
61,288,255,729,406,15,466.14,112,292,259
61,288,255,729,406,15,466.14,128,292,258
61,288,255,729,406,15,466.14,147,293,258
61,288,255,729,406,15,466.14,158,298,260
61,288,255,729,406,15,466.14,168,305,264
61,288,255,729,406,15,466.14,178,313,269
61,288,255,729,406,15,466.14,188,326,280
61,288,255,729,406,15,466.14,198,336,290
61,288,255,729,406,15,466.14,207,347,298
61,288,255,729,406,15,466.14,218,359,307
61,288,255,729,406,15,466.14,228,376,317
61,288,255,729,406,15,466.14,239,400,330
61,288,255,729,406,15,466.14,250,423,342
61,288,255,729,406,15,466.14,260,447,353
61,288,255,729,406,15,466.14,270,468,362
61,288,255,729,406,15,466.14,280,488,369
61,288,255,729,406,15,466.14,290,508,376
61,288,255,729,406,15,466.14,300,526,382
61,288,255,729,406,15,466.14,310,542,387
61,288,255,729,406,15,466.14,320,559,392
61,288,255,729,406,15,466.14,330,576,399
61,288,255,729,406,15,466.14,340,596,405
61,288,255,729,406,15,466.14,350,617,412
61,288,255,729,406,15,466.14,360,639,417
61,288,255,729,406,15,466.14,370,658,422
61,288,255,729,406,15,466.14,380,674,425
61,288,255,729,406,15,466.14,391,686,427
61,288,255,729,406,15,466.14,400,698,428
61,288,255,729,406,15,466.14,414,706,429
61,288,255,729,406,15,466.14,424,710,429
61,288,255,729,406,15,466.14,443,710,429
61,288,255,729,406,15,466.14,455,711,428
61,288,255,729,406,15,466.14,466,712,427
61,288,255,729,406,15,466.14,475,713,424
61,288,255,729,406,15,466.14,486,714,422
61,288,255,729,406,15,466.14,498,716,420
61,288,255,729,406,15,466.14,509,717,417
61,288,255,729,406,15,466.14,520,718,416
61,288,255,729,406,15,466.14,536,719,414
61,288,255,729,406,15,466.14,554,720,413
61,288,255,729,406,15,466.14,570,720,412
61,288,255,729,406,15,466.14,582,720,411
61,288,255,729,406,15,466.14,593,721,410
61,288,255,729,406,15,466.14,604,722,409
61,288,255,729,406,15,466.14,614,724,408
61,288,255,729,406,15,466.14,624,725,407
61,288,255,729,406,15,466.14,634,725,406
61,288,255,729,406,15,466.14,644,726,405
61,288,255,729,406,15,466.14,654,727,405
61,288,255,729,406,15,466.14,667,728,405
61,288,255,729,406,15,466.14,678,728,405
61,288,255,729,406,15,466.14,690,728,405
61,288,255,729,406,15,466.14,706,728,404
61,288,255,729,406,15,466.14,719,729,404
61,288,255,729,406,15,466.14,740,729,404
61,288,255,729,406,15,466.14,756,729,404
61,288,255,729,406,15,466.14,771,729,404
61,288,255,729,406,15,466.14,786,729,404
61,288,255,729,406,15,466.14,802,729,404
61,288,255,729,406,15,466.14,818,729,404
61,288,255,729,406,15,466.14,824,729,404
62,322,271,504,386,15,215.29,1,322,270
62,322,271,504,386,15,215.29,16,322,270
62,322,271,504,386,15,215.29,31,322,270
62,322,271,504,386,15,215.29,47,322,270
62,322,271,504,386,15,215.29,64,322,270
62,322,271,504,386,15,215.29,78,322,270
62,322,271,504,386,15,215.29,92,322,270
62,322,271,504,386,15,215.29,109,322,270
62,322,271,504,386,15,215.29,124,322,270
62,322,271,504,386,15,215.29,139,322,270
62,322,271,504,386,15,215.29,155,322,270
62,322,271,504,386,15,215.29,170,322,270
62,322,271,504,386,15,215.29,186,322,270
62,322,271,504,386,15,215.29,196,325,271
62,322,271,504,386,15,215.29,206,329,272
62,322,271,504,386,15,215.29,216,334,275
62,322,271,504,386,15,215.29,225,340,278
62,322,271,504,386,15,215.29,236,347,282
62,322,271,504,386,15,215.29,246,356,286
62,322,271,504,386,15,215.29,256,370,292
62,322,271,504,386,15,215.29,266,383,298
62,322,271,504,386,15,215.29,276,397,305
62,322,271,504,386,15,215.29,286,410,313
62,322,271,504,386,15,215.29,297,422,321
62,322,271,504,386,15,215.29,306,432,327
62,322,271,504,386,15,215.29,316,439,334
62,322,271,504,386,15,215.29,327,445,340
62,322,271,504,386,15,215.29,338,450,347
62,322,271,504,386,15,215.29,348,452,350
62,322,271,504,386,15,215.29,358,454,353
62,322,271,504,386,15,215.29,367,455,355
62,322,271,504,386,15,215.29,378,456,357
62,322,271,504,386,15,215.29,387,457,359
62,322,271,504,386,15,215.29,397,459,362
62,322,271,504,386,15,215.29,408,461,366
62,322,271,504,386,15,215.29,417,465,371
62,322,271,504,386,15,215.29,428,468,375
62,322,271,504,386,15,215.29,437,471,377
62,322,271,504,386,15,215.29,448,474,380
62,322,271,504,386,15,215.29,458,476,382
62,322,271,504,386,15,215.29,470,480,384
62,322,271,504,386,15,215.29,481,482,385
62,322,271,504,386,15,215.29,491,484,386
62,322,271,504,386,15,215.29,504,487,387
62,322,271,504,386,15,215.29,514,489,387
62,322,271,504,386,15,215.29,524,491,387
62,322,271,504,386,15,215.29,534,493,387
62,322,271,504,386,15,215.29,543,496,387
62,322,271,504,386,15,215.29,554,499,387
62,322,271,504,386,15,215.29,569,500,388
62,322,271,504,386,15,215.29,589,501,388
62,322,271,504,386,15,215.29,605,501,388
62,322,271,504,386,15,215.29,619,502,388
62,322,271,504,386,15,215.29,635,502,388
62,322,271,504,386,15,215.29,651,502,388
62,322,271,504,386,15,215.29,666,502,388
62,322,271,504,386,15,215.29,681,502,388
62,322,271,504,386,15,215.29,697,503,388
62,322,271,504,386,15,215.29,712,503,388
62,322,271,504,386,15,215.29,715,503,388
63,512,297,162,359,15,355.45,0,522,302
63,512,297,162,359,15,355.45,14,523,302
63,512,297,162,359,15,355.45,30,523,302
63,512,297,162,359,15,355.45,44,523,302
63,512,297,162,359,15,355.45,60,523,302
63,512,297,162,359,15,355.45,75,523,302
63,512,297,162,359,15,355.45,91,523,302
63,512,297,162,359,15,355.45,105,522,302
63,512,297,162,359,15,355.45,119,522,302
63,512,297,162,359,15,355.45,129,520,302
63,512,297,162,359,15,355.45,139,518,301
63,512,297,162,359,15,355.45,150,514,301
63,512,297,162,359,15,355.45,160,508,301
63,512,297,162,359,15,355.45,170,502,301
63,512,297,162,359,15,355.45,181,495,302
63,512,297,162,359,15,355.45,191,487,303
63,512,297,162,359,15,355.45,201,478,305
63,512,297,162,359,15,355.45,211,470,308
63,512,297,162,359,15,355.45,221,456,312
63,512,297,162,359,15,355.45,231,440,317
63,512,297,162,359,15,355.45,241,417,325
63,512,297,162,359,15,355.45,253,388,335
63,512,297,162,359,15,355.45,264,362,343
63,512,297,162,359,15,355.45,273,340,350
63,512,297,162,359,15,355.45,283,323,356
63,512,297,162,359,15,355.45,293,311,360
63,512,297,162,359,15,355.45,303,300,364
63,512,297,162,359,15,355.45,313,292,367
